0.000000000000000000e+00 2.000000000000000042e-02 4.000000000000000083e-02 6.000000000000000472e-02 8.000000000000000167e-02 1.000000000000000056e-01 1.200000000000000094e-01 1.400000000000000133e-01 1.600000000000000033e-01 1.800000000000000211e-01 2.000000000000000111e-01 2.200000000000000011e-01 2.400000000000000189e-01 2.600000000000000089e-01 2.800000000000000266e-01 3.000000000000000444e-01 3.200000000000000067e-01 3.400000000000000244e-01 3.600000000000000422e-01 3.800000000000000044e-01 4.000000000000000222e-01 4.199999999999999845e-01 4.400000000000000022e-01 4.600000000000000200e-01 4.800000000000000377e-01 5.000000000000000000e-01 5.200000000000000178e-01 5.400000000000000355e-01 5.600000000000000533e-01 5.799999999999999600e-01 6.000000000000000888e-01 6.199999999999999956e-01 6.400000000000000133e-01 6.600000000000001421e-01 6.800000000000000488e-01 7.000000000000000666e-01 7.200000000000000844e-01 7.400000000000001021e-01 7.600000000000000089e-01 7.800000000000000266e-01 8.000000000000000444e-01 8.200000000000000622e-01 8.399999999999999689e-01 8.600000000000000977e-01 8.800000000000000044e-01 9.000000000000000222e-01 9.200000000000000400e-01 9.400000000000000577e-01 9.600000000000000755e-01 9.800000000000002043e-01 1.000000000000000000e+00 1.020000000000000018e+00 1.040000000000000036e+00 1.060000000000000053e+00 1.080000000000000071e+00 1.100000000000000089e+00 1.120000000000000107e+00 1.140000000000000124e+00 1.159999999999999920e+00 1.179999999999999938e+00 1.200000000000000178e+00 1.220000000000000195e+00 1.239999999999999991e+00 1.260000000000000009e+00 1.280000000000000027e+00 1.300000000000000044e+00 1.320000000000000284e+00 1.340000000000000080e+00 1.360000000000000098e+00 1.380000000000000115e+00 1.400000000000000133e+00 1.419999999999999929e+00 1.440000000000000169e+00 1.460000000000000187e+00 1.480000000000000204e+00 1.500000000000000000e+00 1.520000000000000018e+00 1.540000000000000036e+00 1.560000000000000053e+00 1.580000000000000071e+00 1.600000000000000089e+00 1.620000000000000107e+00 1.640000000000000124e+00 1.660000000000000142e+00 1.679999999999999938e+00 1.700000000000000178e+00 1.720000000000000195e+00 1.740000000000000213e+00 1.760000000000000009e+00 1.780000000000000027e+00 1.800000000000000044e+00 1.820000000000000284e+00 1.840000000000000080e+00 1.860000000000000098e+00 1.880000000000000115e+00 1.900000000000000133e+00 1.920000000000000151e+00 1.940000000000000169e+00 1.960000000000000409e+00 1.979999999999999982e+00 2.000000000000000000e+00 2.020000000000000018e+00 2.040000000000000036e+00 2.060000000000000053e+00 2.080000000000000071e+00 2.100000000000000089e+00 2.120000000000000107e+00 2.140000000000000124e+00 2.160000000000000142e+00 2.180000000000000160e+00 2.200000000000000178e+00 2.220000000000000195e+00 2.240000000000000213e+00 2.260000000000000231e+00 2.280000000000000249e+00 2.300000000000000266e+00 2.319999999999999840e+00 2.339999999999999858e+00 2.359999999999999876e+00 2.380000000000000338e+00 2.400000000000000355e+00 2.420000000000000373e+00 2.440000000000000391e+00 2.460000000000000409e+00 2.479999999999999982e+00 2.500000000000000000e+00 2.520000000000000018e+00 2.540000000000000036e+00 2.560000000000000053e+00 2.580000000000000071e+00 2.600000000000000089e+00 2.620000000000000107e+00 2.640000000000000568e+00 2.660000000000000142e+00 2.680000000000000160e+00 2.700000000000000178e+00 2.720000000000000195e+00 2.740000000000000213e+00 2.760000000000000231e+00 2.780000000000000249e+00 2.800000000000000266e+00 2.819999999999999840e+00 2.839999999999999858e+00 2.859999999999999876e+00 2.880000000000000338e+00 2.900000000000000355e+00 2.920000000000000373e+00 2.940000000000000391e+00 2.960000000000000409e+00 2.980000000000000426e+00 3.000000000000000000e+00 3.020000000000000018e+00 3.040000000000000036e+00 3.060000000000000053e+00 3.080000000000000071e+00 3.100000000000000089e+00 3.120000000000000107e+00 3.140000000000000568e+00 3.160000000000000142e+00 3.180000000000000160e+00 3.200000000000000178e+00 3.220000000000000195e+00 3.240000000000000213e+00 3.260000000000000231e+00 3.280000000000000249e+00 3.300000000000000266e+00 3.320000000000000284e+00 3.339999999999999858e+00 3.359999999999999876e+00 3.380000000000000338e+00 3.400000000000000355e+00 3.420000000000000373e+00 3.440000000000000391e+00 3.460000000000000409e+00 3.480000000000000426e+00 3.500000000000000000e+00 3.520000000000000018e+00 3.540000000000000036e+00 3.560000000000000053e+00 3.580000000000000071e+00 3.600000000000000089e+00 3.620000000000000107e+00 3.640000000000000568e+00 3.660000000000000586e+00 3.680000000000000160e+00 3.700000000000000178e+00 3.720000000000000195e+00 3.740000000000000213e+00 3.760000000000000231e+00 3.780000000000000249e+00 3.800000000000000266e+00 3.820000000000000284e+00 3.840000000000000302e+00 3.859999999999999876e+00 3.880000000000000338e+00 3.900000000000000355e+00 3.920000000000000817e+00 3.939999999999999947e+00 3.959999999999999964e+00 3.979999999999999982e+00 4.000000000000000000e+00 4.020000000000000462e+00 4.040000000000000036e+00 4.060000000000000497e+00 4.080000000000000071e+00 4.100000000000000533e+00 4.120000000000000107e+00 4.140000000000000568e+00 4.160000000000000142e+00 4.180000000000000604e+00 4.200000000000000178e+00 4.220000000000000639e+00 4.240000000000000213e+00 4.260000000000000675e+00 4.280000000000000249e+00 4.299999999999999822e+00 4.320000000000000284e+00 4.339999999999999858e+00 4.360000000000000320e+00 4.379999999999999893e+00 4.400000000000000355e+00 4.419999999999999929e+00 4.440000000000000391e+00 4.459999999999999964e+00 4.480000000000000426e+00 4.500000000000000000e+00 4.520000000000000462e+00 4.540000000000000924e+00 4.560000000000000497e+00 4.580000000000000959e+00 4.600000000000000533e+00 4.620000000000000107e+00 4.639999999999999680e+00 4.660000000000000142e+00 4.679999999999999716e+00 4.700000000000000178e+00 4.719999999999999751e+00 4.740000000000000213e+00 4.760000000000000675e+00 4.780000000000000249e+00 4.800000000000000711e+00 4.820000000000000284e+00 4.840000000000000746e+00 4.860000000000000320e+00 4.880000000000000782e+00 4.900000000000000355e+00 4.920000000000000817e+00 4.940000000000000391e+00 4.959999999999999964e+00 4.979999999999999538e+00 5.000000000000000000e+00 5.020000000000000462e+00 5.040000000000000036e+00 5.060000000000000497e+00 5.080000000000000071e+00 5.100000000000000533e+00 5.120000000000000107e+00 5.140000000000000568e+00 5.160000000000000142e+00 5.180000000000000604e+00 5.200000000000000178e+00 5.220000000000000639e+00 5.240000000000000213e+00 5.260000000000000675e+00 5.280000000000001137e+00 5.299999999999999822e+00 5.320000000000000284e+00 5.339999999999999858e+00 5.360000000000000320e+00 5.379999999999999893e+00 5.400000000000000355e+00 5.419999999999999929e+00 5.440000000000000391e+00 5.459999999999999964e+00 5.480000000000000426e+00 5.500000000000000000e+00 5.520000000000000462e+00 5.540000000000000924e+00 5.560000000000000497e+00 5.580000000000000959e+00 5.600000000000000533e+00 5.620000000000000995e+00 5.639999999999999680e+00 5.660000000000000142e+00 5.679999999999999716e+00 5.700000000000000178e+00 5.719999999999999751e+00 5.740000000000000213e+00 5.760000000000000675e+00 5.780000000000000249e+00 5.800000000000000711e+00 5.820000000000000284e+00 5.840000000000000746e+00 5.860000000000000320e+00 5.880000000000000782e+00 5.900000000000000355e+00 5.920000000000000817e+00 5.940000000000000391e+00 5.960000000000000853e+00 5.979999999999999538e+00 6.000000000000000000e+00 6.020000000000000462e+00 6.040000000000000036e+00 6.060000000000000497e+00 6.080000000000000071e+00 6.100000000000000533e+00 6.120000000000000107e+00 6.140000000000000568e+00 6.160000000000000142e+00 6.180000000000000604e+00 6.200000000000000178e+00 6.220000000000000639e+00 6.240000000000000213e+00 6.260000000000000675e+00 6.280000000000001137e+00 6.300000000000000711e+00 6.320000000000000284e+00 6.339999999999999858e+00 6.360000000000000320e+00 6.379999999999999893e+00 6.400000000000000355e+00 6.419999999999999929e+00 6.440000000000000391e+00 6.459999999999999964e+00 6.480000000000000426e+00 6.500000000000000000e+00 6.520000000000000462e+00 6.540000000000000924e+00 6.560000000000000497e+00 6.580000000000000959e+00 6.600000000000000533e+00 6.620000000000000995e+00 6.640000000000000568e+00 6.660000000000000142e+00 6.679999999999999716e+00 6.700000000000000178e+00 6.719999999999999751e+00 6.740000000000000213e+00 6.760000000000000675e+00 6.780000000000000249e+00 6.800000000000000711e+00 6.820000000000000284e+00 6.840000000000000746e+00 6.860000000000000320e+00 6.880000000000000782e+00 6.900000000000000355e+00 6.920000000000000817e+00 6.940000000000000391e+00 6.960000000000000853e+00 6.980000000000000426e+00 7.000000000000000000e+00 7.020000000000000462e+00 7.040000000000000036e+00 7.060000000000000497e+00 7.080000000000000071e+00 7.100000000000000533e+00 7.120000000000000107e+00 7.140000000000000568e+00 7.160000000000000142e+00 7.180000000000000604e+00 7.200000000000000178e+00 7.220000000000000639e+00 7.240000000000000213e+00 7.260000000000000675e+00 7.280000000000001137e+00 7.300000000000000711e+00 7.320000000000001172e+00 7.339999999999999858e+00 7.360000000000000320e+00 7.379999999999999893e+00 7.400000000000000355e+00 7.419999999999999929e+00 7.440000000000000391e+00 7.459999999999999964e+00 7.480000000000000426e+00 7.500000000000000000e+00 7.520000000000000462e+00 7.540000000000000924e+00 7.560000000000000497e+00 7.580000000000000959e+00 7.600000000000000533e+00 7.620000000000000995e+00 7.640000000000000568e+00 7.660000000000001030e+00 7.680000000000000604e+00 7.700000000000000178e+00 7.719999999999999751e+00 7.740000000000000213e+00 7.760000000000000675e+00 7.780000000000000249e+00 7.800000000000000711e+00 7.820000000000000284e+00 7.840000000000001634e+00 7.860000000000000320e+00 7.879999999999999893e+00 7.900000000000000355e+00 7.919999999999999929e+00 7.940000000000000391e+00 7.959999999999999964e+00 7.980000000000000426e+00 8.000000000000000000e+00 8.020000000000001350e+00 8.040000000000000924e+00 8.060000000000000497e+00 8.080000000000000071e+00 8.100000000000001421e+00 8.120000000000000995e+00 8.140000000000000568e+00 8.160000000000000142e+00 8.180000000000001492e+00 8.200000000000001066e+00 8.219999999999998863e+00 8.240000000000000213e+00 8.259999999999999787e+00 8.280000000000001137e+00 8.300000000000000711e+00 8.320000000000000284e+00 8.339999999999999858e+00 8.360000000000001208e+00 8.380000000000000782e+00 8.400000000000000355e+00 8.419999999999999929e+00 8.440000000000001279e+00 8.460000000000000853e+00 8.480000000000000426e+00 8.500000000000000000e+00 8.520000000000001350e+00 8.540000000000000924e+00 8.560000000000000497e+00 8.580000000000000071e+00 8.599999999999999645e+00 8.620000000000000995e+00 8.640000000000000568e+00 8.660000000000000142e+00 8.679999999999999716e+00 8.700000000000001066e+00 8.720000000000000639e+00 8.740000000000000213e+00 8.759999999999999787e+00 8.780000000000001137e+00 8.800000000000000711e+00 8.820000000000002061e+00 8.839999999999999858e+00 8.860000000000001208e+00 8.880000000000000782e+00 8.900000000000000355e+00 8.919999999999999929e+00 8.939999999999999503e+00 8.960000000000000853e+00 8.980000000000000426e+00 9.000000000000000000e+00 9.019999999999999574e+00 9.040000000000000924e+00 9.060000000000000497e+00 9.080000000000001847e+00 9.099999999999999645e+00 9.120000000000000995e+00 9.140000000000000568e+00 9.160000000000001918e+00 9.179999999999999716e+00 9.200000000000001066e+00 9.220000000000000639e+00 9.240000000000000213e+00 9.260000000000001563e+00 9.279999999999999361e+00 9.300000000000000711e+00 9.320000000000000284e+00 9.340000000000001634e+00 9.359999999999999432e+00 9.380000000000000782e+00 9.400000000000000355e+00 9.420000000000001705e+00 9.439999999999999503e+00 9.460000000000000853e+00 9.480000000000000426e+00 9.500000000000001776e+00 9.520000000000001350e+00 9.540000000000000924e+00 9.560000000000000497e+00 9.580000000000000071e+00 9.600000000000001421e+00 9.619999999999999218e+00 9.640000000000000568e+00 9.660000000000000142e+00 9.680000000000001492e+00 9.699999999999999289e+00 9.720000000000000639e+00 9.740000000000000213e+00 9.760000000000001563e+00 9.780000000000001137e+00 9.800000000000000711e+00 9.820000000000000284e+00 9.840000000000001634e+00 9.860000000000001208e+00 9.880000000000000782e+00 9.900000000000000355e+00 9.919999999999999929e+00 9.940000000000001279e+00 9.959999999999999076e+00 9.980000000000000426e+00 1.000000000000000000e+01 1.002000000000000135e+01 1.004000000000000092e+01 1.006000000000000050e+01 1.008000000000000007e+01 1.010000000000000142e+01 1.012000000000000099e+01 1.014000000000000057e+01 1.016000000000000014e+01 1.018000000000000149e+01 1.020000000000000107e+01 1.022000000000000064e+01 1.024000000000000021e+01 1.025999999999999979e+01 1.028000000000000114e+01 1.030000000000000071e+01 1.032000000000000028e+01 1.033999999999999986e+01 1.036000000000000121e+01 1.038000000000000078e+01 1.040000000000000036e+01 1.041999999999999993e+01 1.044000000000000128e+01 1.046000000000000085e+01 1.048000000000000043e+01 1.050000000000000000e+01 1.052000000000000135e+01 1.054000000000000092e+01 1.056000000000000227e+01 1.058000000000000007e+01 1.059999999999999964e+01 1.062000000000000099e+01 1.064000000000000057e+01 1.066000000000000014e+01 1.067999999999999972e+01 1.070000000000000107e+01 1.072000000000000064e+01 1.074000000000000021e+01 1.075999999999999979e+01 1.078000000000000114e+01 1.080000000000000071e+01 1.082000000000000206e+01 1.083999999999999986e+01 1.086000000000000121e+01 1.088000000000000078e+01 1.090000000000000213e+01 1.091999999999999993e+01 1.093999999999999950e+01 1.096000000000000085e+01 1.098000000000000043e+01 1.100000000000000000e+01 1.101999999999999957e+01 1.104000000000000092e+01 1.106000000000000050e+01 1.108000000000000185e+01 1.109999999999999964e+01 1.112000000000000099e+01 1.114000000000000057e+01 1.116000000000000192e+01 1.117999999999999972e+01 1.120000000000000107e+01 1.122000000000000064e+01 1.124000000000000199e+01 1.126000000000000156e+01 1.127999999999999936e+01 1.130000000000000071e+01 1.132000000000000028e+01 1.134000000000000163e+01 1.135999999999999943e+01 1.138000000000000078e+01 1.140000000000000036e+01 1.142000000000000171e+01 1.143999999999999950e+01 1.146000000000000085e+01 1.148000000000000043e+01 1.150000000000000178e+01 1.152000000000000135e+01 1.154000000000000092e+01 1.156000000000000050e+01 1.158000000000000185e+01 1.160000000000000142e+01 1.161999999999999922e+01 1.164000000000000057e+01 1.166000000000000014e+01 1.168000000000000149e+01 1.169999999999999929e+01 1.172000000000000064e+01 1.174000000000000021e+01 1.176000000000000156e+01 1.178000000000000114e+01 1.180000000000000071e+01 1.182000000000000028e+01 1.184000000000000163e+01 1.186000000000000121e+01 1.188000000000000078e+01 1.190000000000000036e+01 1.192000000000000171e+01 1.194000000000000128e+01 1.195999999999999908e+01 1.198000000000000043e+01 1.200000000000000000e+01 1.202000000000000135e+01 1.204000000000000092e+01 1.206000000000000050e+01 1.208000000000000007e+01 1.210000000000000142e+01 1.212000000000000099e+01 1.214000000000000057e+01 1.216000000000000014e+01 1.218000000000000149e+01 1.220000000000000107e+01 1.222000000000000064e+01 1.224000000000000021e+01 1.226000000000000156e+01 1.228000000000000114e+01 1.230000000000000071e+01 1.232000000000000028e+01 1.233999999999999986e+01 1.236000000000000121e+01 1.238000000000000078e+01 1.240000000000000036e+01 1.241999999999999993e+01 1.244000000000000128e+01 1.246000000000000085e+01 1.248000000000000043e+01 1.250000000000000000e+01 1.252000000000000135e+01 1.254000000000000092e+01 1.256000000000000227e+01 1.258000000000000007e+01 1.260000000000000142e+01 1.262000000000000099e+01 1.264000000000000057e+01 1.266000000000000014e+01 1.267999999999999972e+01 1.270000000000000107e+01 1.272000000000000064e+01 1.274000000000000021e+01 1.275999999999999979e+01 1.278000000000000114e+01 1.280000000000000071e+01 1.282000000000000206e+01 1.283999999999999986e+01 1.286000000000000121e+01 1.288000000000000078e+01 1.290000000000000213e+01 1.291999999999999993e+01 1.294000000000000128e+01 1.296000000000000085e+01 1.298000000000000043e+01 1.300000000000000000e+01 1.301999999999999957e+01 1.304000000000000092e+01 1.306000000000000050e+01 1.308000000000000185e+01 1.309999999999999964e+01 1.312000000000000099e+01 1.314000000000000057e+01 1.316000000000000192e+01 1.317999999999999972e+01 1.320000000000000107e+01 1.322000000000000064e+01 1.324000000000000199e+01 1.326000000000000156e+01 1.328000000000000114e+01 1.330000000000000071e+01 1.332000000000000028e+01 1.334000000000000163e+01 1.335999999999999943e+01 1.338000000000000078e+01 1.340000000000000036e+01 1.342000000000000171e+01 1.343999999999999950e+01 1.346000000000000085e+01 1.348000000000000043e+01 1.350000000000000178e+01 1.352000000000000135e+01 1.354000000000000092e+01 1.356000000000000050e+01 1.358000000000000185e+01 1.360000000000000142e+01 1.362000000000000099e+01 1.364000000000000057e+01 1.366000000000000014e+01 1.368000000000000149e+01 1.369999999999999929e+01 1.372000000000000064e+01 1.374000000000000021e+01 1.376000000000000156e+01 1.378000000000000114e+01 1.380000000000000071e+01 1.382000000000000028e+01 1.384000000000000163e+01 1.386000000000000121e+01 1.388000000000000078e+01 1.390000000000000036e+01 1.392000000000000171e+01 1.394000000000000128e+01 1.396000000000000085e+01 1.398000000000000043e+01 1.400000000000000000e+01 1.402000000000000135e+01 1.404000000000000092e+01 1.406000000000000050e+01 1.408000000000000007e+01 1.410000000000000142e+01 1.412000000000000099e+01 1.414000000000000057e+01 1.416000000000000014e+01 1.418000000000000149e+01 1.420000000000000107e+01 1.422000000000000064e+01 1.424000000000000021e+01 1.426000000000000156e+01 1.428000000000000114e+01 1.430000000000000249e+01 1.432000000000000028e+01 1.433999999999999986e+01 1.436000000000000121e+01 1.438000000000000078e+01 1.440000000000000036e+01 1.441999999999999993e+01 1.444000000000000128e+01 1.446000000000000085e+01 1.448000000000000043e+01 1.450000000000000000e+01 1.452000000000000135e+01 1.454000000000000092e+01 1.456000000000000227e+01 1.458000000000000007e+01 1.460000000000000142e+01 1.462000000000000099e+01 1.464000000000000234e+01 1.466000000000000014e+01 1.467999999999999972e+01 1.470000000000000107e+01 1.472000000000000064e+01 1.474000000000000021e+01 1.475999999999999979e+01 1.478000000000000114e+01 1.480000000000000071e+01 1.482000000000000206e+01 1.483999999999999986e+01 1.486000000000000121e+01 1.488000000000000078e+01 1.490000000000000213e+01 1.491999999999999993e+01 1.494000000000000128e+01 1.496000000000000085e+01 1.498000000000000220e+01 1.500000000000000000e+01 1.501999999999999957e+01 1.504000000000000092e+01 1.506000000000000050e+01 1.508000000000000185e+01 1.509999999999999964e+01 1.512000000000000099e+01 1.514000000000000057e+01 1.516000000000000192e+01 1.517999999999999972e+01 1.520000000000000107e+01 1.522000000000000064e+01 1.524000000000000199e+01 1.526000000000000156e+01 1.528000000000000114e+01 1.530000000000000071e+01 1.532000000000000206e+01 1.534000000000000163e+01 1.536000000000000121e+01 1.538000000000000078e+01 1.540000000000000036e+01 1.542000000000000171e+01 1.543999999999999950e+01 1.546000000000000085e+01 1.548000000000000043e+01 1.550000000000000178e+01 1.552000000000000135e+01 1.554000000000000092e+01 1.556000000000000050e+01 1.558000000000000185e+01 1.560000000000000142e+01 1.562000000000000099e+01 1.564000000000000057e+01 1.566000000000000014e+01 1.568000000000000327e+01 1.570000000000000107e+01 1.572000000000000064e+01 1.574000000000000021e+01 1.575999999999999979e+01 1.578000000000000291e+01 1.580000000000000071e+01 1.582000000000000028e+01 1.583999999999999986e+01 1.586000000000000298e+01 1.588000000000000078e+01 1.590000000000000036e+01 1.591999999999999993e+01 1.594000000000000306e+01 1.596000000000000085e+01 1.598000000000000043e+01 1.600000000000000000e+01 1.602000000000000313e+01 1.604000000000000270e+01 1.606000000000000227e+01 1.608000000000000185e+01 1.609999999999999787e+01 1.612000000000000099e+01 1.614000000000000057e+01 1.616000000000000014e+01 1.617999999999999972e+01 1.620000000000000284e+01 1.622000000000000242e+01 1.624000000000000199e+01 1.626000000000000156e+01 1.628000000000000114e+01 1.630000000000000071e+01 1.632000000000000028e+01 1.633999999999999986e+01 1.636000000000000298e+01 1.638000000000000256e+01 1.640000000000000213e+01 1.642000000000000171e+01 1.643999999999999773e+01 1.646000000000000085e+01 1.648000000000000043e+01 1.650000000000000000e+01 1.651999999999999957e+01 1.654000000000000270e+01 1.656000000000000227e+01 1.658000000000000185e+01 1.660000000000000142e+01 1.662000000000000099e+01 1.664000000000000057e+01 1.666000000000000014e+01 1.667999999999999972e+01 1.670000000000000284e+01 1.672000000000000242e+01 1.674000000000000199e+01 1.676000000000000156e+01 1.678000000000000114e+01 1.680000000000000071e+01 1.682000000000000028e+01 1.683999999999999986e+01 1.685999999999999943e+01 1.688000000000000256e+01 1.690000000000000213e+01 1.692000000000000171e+01 1.694000000000000128e+01 1.696000000000000085e+01 1.698000000000000043e+01 1.700000000000000000e+01 1.701999999999999957e+01 1.704000000000000270e+01 1.706000000000000227e+01 1.708000000000000185e+01 1.710000000000000142e+01 1.712000000000000099e+01 1.714000000000000057e+01 1.716000000000000014e+01 1.717999999999999972e+01 1.719999999999999929e+01 1.722000000000000242e+01 1.724000000000000199e+01 1.726000000000000156e+01 1.728000000000000114e+01 1.730000000000000426e+01 1.732000000000000028e+01 1.733999999999999986e+01 1.735999999999999943e+01 1.738000000000000256e+01 1.740000000000000213e+01 1.742000000000000171e+01 1.744000000000000128e+01 1.746000000000000085e+01 1.748000000000000043e+01 1.750000000000000000e+01 1.751999999999999957e+01 1.753999999999999915e+01 1.756000000000000227e+01 1.758000000000000185e+01 1.760000000000000142e+01 1.762000000000000099e+01 1.764000000000000412e+01 1.766000000000000014e+01 1.767999999999999972e+01 1.769999999999999929e+01 1.772000000000000242e+01 1.774000000000000199e+01 1.776000000000000156e+01 1.778000000000000114e+01 1.780000000000000071e+01 1.782000000000000384e+01 1.783999999999999986e+01 1.785999999999999943e+01 1.787999999999999901e+01 1.790000000000000213e+01 1.792000000000000171e+01 1.794000000000000128e+01 1.796000000000000085e+01 1.798000000000000398e+01 1.800000000000000000e+01 1.801999999999999957e+01 1.803999999999999915e+01 1.806000000000000227e+01 1.808000000000000185e+01 1.810000000000000142e+01 1.812000000000000099e+01 1.814000000000000057e+01 1.816000000000000369e+01 1.817999999999999972e+01 1.819999999999999929e+01 1.821999999999999886e+01 1.824000000000000199e+01 1.826000000000000156e+01 1.828000000000000114e+01 1.830000000000000071e+01 1.832000000000000384e+01 1.834000000000000341e+01 1.835999999999999943e+01 1.837999999999999901e+01 1.840000000000000213e+01 1.842000000000000171e+01 1.844000000000000128e+01 1.846000000000000085e+01 1.848000000000000043e+01 1.850000000000000355e+01 1.852000000000000313e+01 1.853999999999999915e+01 1.855999999999999872e+01 1.858000000000000185e+01 1.860000000000000142e+01 1.862000000000000099e+01 1.864000000000000057e+01 1.866000000000000369e+01 1.868000000000000327e+01 1.869999999999999929e+01 1.871999999999999886e+01 1.874000000000000199e+01 1.876000000000000156e+01 1.878000000000000114e+01 1.880000000000000071e+01 1.882000000000000028e+01 1.884000000000000341e+01 1.886000000000000298e+01 1.887999999999999901e+01 1.889999999999999858e+01 1.892000000000000171e+01 1.894000000000000128e+01 1.896000000000000085e+01 1.898000000000000043e+01 1.900000000000000355e+01 1.902000000000000313e+01 1.904000000000000270e+01 1.905999999999999872e+01 1.908000000000000185e+01 1.910000000000000142e+01 1.912000000000000099e+01 1.914000000000000057e+01 1.916000000000000014e+01 1.918000000000000327e+01 1.920000000000000284e+01 1.921999999999999886e+01 1.923999999999999844e+01 1.926000000000000156e+01 1.928000000000000114e+01 1.930000000000000071e+01 1.932000000000000028e+01 1.934000000000000341e+01 1.936000000000000298e+01 1.938000000000000256e+01 1.939999999999999858e+01 1.942000000000000171e+01 1.944000000000000128e+01 1.946000000000000085e+01 1.948000000000000043e+01 1.950000000000000000e+01 1.952000000000000313e+01 1.954000000000000270e+01 1.956000000000000227e+01 1.957999999999999829e+01 1.960000000000000142e+01 1.962000000000000099e+01 1.964000000000000057e+01 1.966000000000000014e+01 1.968000000000000327e+01 1.970000000000000284e+01 1.972000000000000242e+01 1.973999999999999844e+01 1.976000000000000156e+01 1.978000000000000114e+01 1.980000000000000071e+01 1.982000000000000028e+01 1.983999999999999986e+01 1.986000000000000298e+01 1.988000000000000256e+01 1.990000000000000213e+01 1.991999999999999815e+01 1.994000000000000128e+01 1.996000000000000085e+01 1.998000000000000043e+01
